run_id,exp_id,model,accuracy,duration,when
7642,42,xgb,0.604,154.2,2025-01-06 07:22:00
7643,43,rf,0.634,136.9,2025-01-06 07:23:00
7644,44,xgb,0.651,216.3,2025-01-06 07:24:00
7645,45,svm,0.621,262.1,2025-01-06 07:25:00
7646,46,rf,0.661,102.1,2025-01-06 07:26:00
7647,47,logreg,0.638,287.0,2025-01-06 07:27:00
7648,48,rf,0.688,250.4,2025-01-06 07:28:00
7649,49,logreg,0.507,84.0,2025-01-06 07:29:00
7650,50,svm,0.722,72.5,2025-01-06 07:30:00
7651,51,xgb,0.609,44.2,2025-01-06 07:31:00
7652,52,svm,0.831,88.0,2025-01-06 07:32:00
7653,53,xgb,0.956,254.6,2025-01-06 07:33:00
7654,54,svm,0.814,276.6,2025-01-06 07:34:00
7655,55,xgb,0.757,68.7,2025-01-06 07:35:00
7656,56,svm,0.51,248.6,2025-01-06 07:36:00
7657,57,logreg,0.692,271.5,2025-01-06 07:37:00
7658,58,rf,0.717,30.7,2025-01-06 07:38:00
7659,59,svm,0.966,180.5,2025-01-06 07:39:00
7660,60,xgb,0.513,27.0,2025-01-06 07:40:00
7661,61,logreg,0.765,231.0,2025-01-06 07:41:00
7662,62,rf,0.676,73.0,2025-01-06 07:42:00
7663,63,xgb,0.941,115.4,2025-01-06 07:43:00
7664,64,xgb,0.733,297.2,2025-01-06 07:44:00
7665,65,rf,0.694,295.9,2025-01-06 07:45:00
7666,66,svm,0.868,291.4,2025-01-06 07:46:00
7667,67,rf,0.911,176.3,2025-01-06 07:47:00
7668,68,rf,0.648,234.3,2025-01-06 07:48:00
7669,69,svm,0.504,46.2,2025-01-06 07:49:00
7670,70,logreg,0.547,175.9,2025-01-06 07:50:00
7671,71,rf,0.782,193.3,2025-01-06 07:51:00
7672,72,xgb,0.683,68.5,2025-01-06 07:52:00
7673,73,logreg,0.542,19.5,2025-01-06 07:53:00
7674,74,rf,0.817,56.0,2025-01-06 07:54:00
7675,75,svm,0.711,113.7,2025-01-06 07:55:00
7676,76,xgb,0.912,113.6,2025-01-06 07:56:00
7677,77,svm,0.843,20.1,2025-01-06 07:57:00
7678,78,svm,0.673,180.3,2025-01-06 07:58:00
7679,79,rf,0.856,174.2,2025-01-06 07:59:00
7680,80,xgb,0.611,86.4,2025-01-06 08:00:00
7681,81,svm,0.856,293.2,2025-01-06 08:01:00
7682,82,xgb,0.864,25.8,2025-01-06 08:02:00
7683,83,logreg,0.819,141.1,2025-01-06 08:03:00
7684,84,rf,0.64,113.7,2025-01-06 08:04:00
7685,85,logreg,0.86,251.5,2025-01-06 08:05:00
7686,86,logreg,0.506,222.3,2025-01-06 08:06:00
7687,87,svm,0.963,106.5,2025-01-06 08:07:00
7688,88,rf,0.951,201.4,2025-01-06 08:08:00
7689,89,logreg,0.71,126.8,2025-01-06 08:09:00
7690,90,logreg,0.667,104.0,2025-01-06 08:10:00
7691,91,logreg,0.818,228.1,2025-01-06 08:11:00
7692,92,rf,0.561,235.3,2025-01-06 08:12:00
7693,93,xgb,0.771,246.6,2025-01-06 08:13:00
7694,94,svm,0.734,17.4,2025-01-06 08:14:00
7695,95,rf,0.891,187.9,2025-01-06 08:15:00
7696,96,xgb,0.565,21.7,2025-01-06 08:16:00
7697,97,rf,0.691,188.2,2025-01-06 08:17:00
7698,98,logreg,0.512,189.1,2025-01-06 08:18:00
7699,99,logreg,0.81,62.1,2025-01-06 08:19:00
7700,100,xgb,0.566,60.3,2025-01-06 08:20:00
7701,101,logreg,0.56,107.4,2025-01-06 08:21:00
7702,102,xgb,0.535,42.3,2025-01-06 08:22:00
7703,103,svm,0.817,110.9,2025-01-06 08:23:00
7704,104,xgb,0.947,26.1,2025-01-06 08:24:00
7705,105,svm,0.914,182.3,2025-01-06 08:25:00
7706,106,xgb,0.511,9.6,2025-01-06 08:26:00
7707,107,xgb,0.722,101.7,2025-01-06 08:27:00
7708,108,xgb,0.779,161.8,2025-01-06 08:28:00
7709,109,xgb,0.928,211.2,2025-01-06 08:29:00
7710,110,rf,0.602,78.6,2025-01-06 08:30:00
7711,111,svm,0.794,188.3,2025-01-06 08:31:00
7712,112,logreg,0.686,63.4,2025-01-06 08:32:00
7713,113,logreg,0.87,161.1,2025-01-06 08:33:00
7714,114,svm,0.551,198.1,2025-01-06 08:34:00
7715,115,xgb,0.893,149.6,2025-01-06 08:35:00
7716,116,svm,0.779,264.8,2025-01-06 08:36:00
7717,117,svm,0.939,275.9,2025-01-06 08:37:00
7718,118,xgb,0.52,30.4,2025-01-06 08:38:00
7719,119,svm,0.827,10.1,2025-01-06 08:39:00
7720,120,logreg,0.894,49.9,2025-01-06 08:40:00
7721,121,logreg,0.693,56.0,2025-01-06 08:41:00
7722,122,logreg,0.924,263.2,2025-01-06 08:42:00
7723,123,svm,0.531,44.2,2025-01-06 08:43:00
7724,124,xgb,0.987,95.5,2025-01-06 08:44:00
7725,125,svm,0.608,242.5,2025-01-06 08:45:00
7726,126,xgb,0.74,250.5,2025-01-06 08:46:00
7727,127,logreg,0.654,225.7,2025-01-06 08:47:00
7728,128,logreg,0.979,78.8,2025-01-06 08:48:00
7729,129,logreg,0.751,177.0,2025-01-06 08:49:00
7730,130,xgb,0.581,244.4,2025-01-06 08:50:00
7731,131,svm,0.847,249.3,2025-01-06 08:51:00
7732,132,rf,0.65,188.0,2025-01-06 08:52:00
7733,133,svm,0.503,124.6,2025-01-06 08:53:00
7734,134,xgb,0.976,126.2,2025-01-06 08:54:00
7735,135,logreg,0.762,100.8,2025-01-06 08:55:00
7736,136,rf,0.57,202.0,2025-01-06 08:56:00
7737,137,logreg,0.875,225.5,2025-01-06 08:57:00
7738,138,logreg,0.848,54.6,2025-01-06 08:58:00
7739,139,xgb,0.862,210.9,2025-01-06 08:59:00
7740,140,logreg,0.786,65.4,2025-01-06 09:00:00
7741,141,svm,0.925,22.8,2025-01-06 09:01:00
7742,142,rf,0.648,260.7,2025-01-06 09:02:00
7743,143,svm,0.942,56.6,2025-01-06 09:03:00
7744,144,xgb,0.643,148.5,2025-01-06 09:04:00
7745,145,rf,0.641,104.1,2025-01-06 09:05:00
7746,146,logreg,0.854,139.6,2025-01-06 09:06:00
7747,147,xgb,0.683,259.3,2025-01-06 09:07:00
7748,148,svm,0.842,16.5,2025-01-06 09:08:00
7749,149,rf,0.6,195.3,2025-01-06 09:09:00
7750,150,xgb,0.546,136.4,2025-01-06 09:10:00
7751,151,xgb,0.879,58.7,2025-01-06 09:11:00
7752,152,xgb,0.84,278.0,2025-01-06 09:12:00
7753,153,svm,0.655,215.6,2025-01-06 09:13:00
7754,154,logreg,0.739,230.0,2025-01-06 09:14:00
7755,155,logreg,0.506,59.9,2025-01-06 09:15:00
7756,156,xgb,0.829,254.8,2025-01-06 09:16:00
7757,157,logreg,0.598,34.7,2025-01-06 09:17:00
7758,158,xgb,0.933,247.8,2025-01-06 09:18:00
7759,159,rf,0.903,252.5,2025-01-06 09:19:00
7760,160,svm,0.747,81.3,2025-01-06 09:20:00
7761,161,logreg,0.9,232.2,2025-01-06 09:21:00
7762,162,xgb,0.6,226.1,2025-01-06 09:22:00
7763,163,logreg,0.916,203.0,2025-01-06 09:23:00
7764,164,logreg,0.511,237.2,2025-01-06 09:24:00
7765,165,xgb,0.96,207.7,2025-01-06 09:25:00
7766,166,logreg,0.744,222.3,2025-01-06 09:26:00
7767,167,rf,0.842,115.0,2025-01-06 09:27:00
7768,168,svm,0.814,76.7,2025-01-06 09:28:00
7769,169,svm,0.936,263.1,2025-01-06 09:29:00
7770,170,xgb,0.512,295.6,2025-01-06 09:30:00
7771,171,logreg,0.637,214.8,2025-01-06 09:31:00
7772,172,rf,0.556,57.2,2025-01-06 09:32:00
7773,173,svm,0.805,229.3,2025-01-06 09:33:00
7774,174,rf,0.945,279.2,2025-01-06 09:34:00
7775,175,svm,0.524,196.3,2025-01-06 09:35:00
7776,176,rf,0.538,269.8,2025-01-06 09:36:00
7777,177,svm,0.692,143.1,2025-01-06 09:37:00
7778,178,rf,0.765,15.6,2025-01-06 09:38:00
7779,179,rf,0.64,191.8,2025-01-06 09:39:00
7780,180,rf,0.638,82.3,2025-01-06 09:40:00
7781,181,rf,0.671,116.1,2025-01-06 09:41:00
7782,182,svm,0.537,64.9,2025-01-06 09:42:00
7783,183,svm,0.594,190.7,2025-01-06 09:43:00
7784,184,rf,0.634,194.1,2025-01-06 09:44:00
7785,185,logreg,0.652,96.6,2025-01-06 09:45:00
7786,186,rf,0.597,187.7,2025-01-06 09:46:00
7787,187,rf,0.551,121.6,2025-01-06 09:47:00
7788,188,svm,0.687,134.8,2025-01-06 09:48:00
7789,189,logreg,0.912,135.8,2025-01-06 09:49:00
7790,190,svm,0.518,288.7,2025-01-06 09:50:00
7791,191,rf,0.576,139.3,2025-01-06 09:51:00
7792,192,rf,0.698,182.3,2025-01-06 09:52:00
7793,193,xgb,0.737,31.7,2025-01-06 09:53:00
7794,194,rf,0.552,155.3,2025-01-06 09:54:00
7795,195,logreg,0.708,239.9,2025-01-06 09:55:00
7796,196,logreg,0.555,171.1,2025-01-06 09:56:00
7797,197,logreg,0.905,116.2,2025-01-06 09:57:00
7798,198,svm,0.784,214.1,2025-01-06 09:58:00
7799,199,xgb,0.825,48.8,2025-01-06 09:59:00
7800,0,rf,0.733,13.5,2025-01-06 10:00:00
7801,1,svm,0.924,100.5,2025-01-06 10:01:00
7802,2,xgb,0.684,77.4,2025-01-06 10:02:00
7803,3,rf,0.788,127.2,2025-01-06 10:03:00
7804,4,logreg,0.846,164.1,2025-01-06 10:04:00
7805,5,xgb,0.679,72.6,2025-01-06 10:05:00
7806,6,xgb,0.783,178.4,2025-01-06 10:06:00
7807,7,xgb,0.638,117.0,2025-01-06 10:07:00
7808,8,xgb,0.546,271.7,2025-01-06 10:08:00
7809,9,logreg,0.664,14.0,2025-01-06 10:09:00
7810,10,svm,0.764,81.0,2025-01-06 10:10:00
7811,11,logreg,0.71,146.0,2025-01-06 10:11:00
7812,12,xgb,0.502,262.6,2025-01-06 10:12:00
7813,13,xgb,0.503,236.8,2025-01-06 10:13:00
7814,14,svm,0.6,270.4,2025-01-06 10:14:00
7815,15,logreg,0.588,226.4,2025-01-06 10:15:00
7816,16,logreg,0.79,243.5,2025-01-06 10:16:00
7817,17,xgb,0.625,21.8,2025-01-06 10:17:00
7818,18,svm,0.897,213.3,2025-01-06 10:18:00
7819,19,xgb,0.657,262.6,2025-01-06 10:19:00
7820,20,svm,0.962,128.5,2025-01-06 10:20:00
7821,21,xgb,0.502,163.8,2025-01-06 10:21:00
7822,22,xgb,0.961,3.3,2025-01-06 10:22:00
7823,23,logreg,0.561,216.9,2025-01-06 10:23:00
7824,24,rf,0.813,229.9,2025-01-06 10:24:00
7825,25,xgb,0.772,214.8,2025-01-06 10:25:00
7826,26,xgb,0.966,238.2,2025-01-06 10:26:00
7827,27,logreg,0.723,224.3,2025-01-06 10:27:00
7828,28,rf,0.559,228.2,2025-01-06 10:28:00
7829,29,svm,0.569,39.4,2025-01-06 10:29:00
7830,30,logreg,0.82,276.5,2025-01-06 10:30:00
7831,31,xgb,0.501,181.2,2025-01-06 10:31:00
7832,32,rf,0.717,25.8,2025-01-06 10:32:00
7833,33,rf,0.524,43.3,2025-01-06 10:33:00
7834,34,svm,0.569,89.3,2025-01-06 10:34:00
7835,35,svm,0.74,266.6,2025-01-06 10:35:00
7836,36,rf,0.671,197.9,2025-01-06 10:36:00
7837,37,logreg,0.983,29.1,2025-01-06 10:37:00
7838,38,logreg,0.958,203.7,2025-01-06 10:38:00
7839,39,logreg,0.553,110.1,2025-01-06 10:39:00
7840,40,logreg,0.671,120.2,2025-01-06 10:40:00
7841,41,logreg,0.699,13.2,2025-01-06 10:41:00
7842,42,logreg,0.757,71.1,2025-01-06 10:42:00
7843,43,svm,0.882,5.8,2025-01-06 10:43:00
7844,44,svm,0.575,280.9,2025-01-06 10:44:00
7845,45,svm,0.963,295.9,2025-01-06 10:45:00
7846,46,logreg,0.834,110.0,2025-01-06 10:46:00
7847,47,logreg,0.806,287.2,2025-01-06 10:47:00
7848,48,xgb,0.562,27.4,2025-01-06 10:48:00
7849,49,rf,0.873,73.9,2025-01-06 10:49:00
7850,50,rf,0.725,109.2,2025-01-06 10:50:00
7851,51,svm,0.734,73.7,2025-01-06 10:51:00
7852,52,rf,0.874,101.0,2025-01-06 10:52:00
7853,53,rf,0.54,283.5,2025-01-06 10:53:00
7854,54,rf,0.865,29.8,2025-01-06 10:54:00
7855,55,rf,0.695,248.8,2025-01-06 10:55:00
7856,56,xgb,0.705,10.2,2025-01-06 10:56:00
7857,57,rf,0.566,105.2,2025-01-06 10:57:00
7858,58,xgb,0.828,253.6,2025-01-06 10:58:00
7859,59,svm,0.793,259.2,2025-01-06 10:59:00
7860,60,xgb,0.608,87.4,2025-01-06 11:00:00
7861,61,xgb,0.675,268.4,2025-01-06 11:01:00
7862,62,xgb,0.553,171.6,2025-01-06 11:02:00
7863,63,logreg,0.779,245.6,2025-01-06 11:03:00
7864,64,logreg,0.619,269.0,2025-01-06 11:04:00
7865,65,logreg,0.983,116.8,2025-01-06 11:05:00
7866,66,svm,0.833,72.8,2025-01-06 11:06:00
7867,67,xgb,0.511,63.1,2025-01-06 11:07:00
7868,68,logreg,0.839,245.4,2025-01-06 11:08:00
7869,69,logreg,0.707,44.7,2025-01-06 11:09:00
7870,70,xgb,0.652,162.1,2025-01-06 11:10:00
7871,71,svm,0.921,178.1,2025-01-06 11:11:00
7872,72,xgb,0.984,149.9,2025-01-06 11:12:00
7873,73,xgb,0.642,12.8,2025-01-06 11:13:00
7874,74,rf,0.838,220.7,2025-01-06 11:14:00
7875,75,xgb,0.51,117.9,2025-01-06 11:15:00
7876,76,rf,0.542,200.3,2025-01-06 11:16:00
7877,77,logreg,0.887,96.6,2025-01-06 11:17:00
7878,78,rf,0.774,102.0,2025-01-06 11:18:00
7879,79,xgb,0.904,149.2,2025-01-06 11:19:00
7880,80,rf,0.696,195.9,2025-01-06 11:20:00
7881,81,rf,0.931,209.1,2025-01-06 11:21:00
7882,82,xgb,0.984,96.8,2025-01-06 11:22:00
7883,83,logreg,0.914,273.0,2025-01-06 11:23:00
7884,84,logreg,0.793,229.0,2025-01-06 11:24:00
7885,85,xgb,0.898,27.7,2025-01-06 11:25:00
7886,86,rf,0.528,12.3,2025-01-06 11:26:00
7887,87,rf,0.758,179.0,2025-01-06 11:27:00
7888,88,xgb,0.532,133.6,2025-01-06 11:28:00
7889,89,rf,0.856,243.1,2025-01-06 11:29:00
7890,90,svm,0.918,160.0,2025-01-06 11:30:00
7891,91,rf,0.585,193.5,2025-01-06 11:31:00
7892,92,xgb,0.665,285.6,2025-01-06 11:32:00
7893,93,rf,0.664,264.4,2025-01-06 11:33:00
7894,94,xgb,0.806,16.1,2025-01-06 11:34:00
7895,95,xgb,0.524,79.5,2025-01-06 11:35:00
7896,96,xgb,0.81,125.7,2025-01-06 11:36:00
7897,97,rf,0.619,125.8,2025-01-06 11:37:00
7898,98,xgb,0.762,193.2,2025-01-06 11:38:00
7899,99,rf,0.569,42.0,2025-01-06 11:39:00
7900,100,logreg,0.755,105.3,2025-01-06 11:40:00
7901,101,svm,0.882,268.3,2025-01-06 11:41:00
7902,102,svm,0.877,254.2,2025-01-06 11:42:00
7903,103,svm,0.947,66.9,2025-01-06 11:43:00
7904,104,rf,0.518,105.3,2025-01-06 11:44:00
7905,105,xgb,0.83,222.8,2025-01-06 11:45:00
7906,106,rf,0.922,130.4,2025-01-06 11:46:00
7907,107,xgb,0.796,186.0,2025-01-06 11:47:00
7908,108,svm,0.98,29.3,2025-01-06 11:48:00
7909,109,rf,0.866,42.8,2025-01-06 11:49:00
7910,110,logreg,0.797,142.8,2025-01-06 11:50:00
7911,111,logreg,0.859,107.4,2025-01-06 11:51:00
7912,112,rf,0.871,32.0,2025-01-06 11:52:00
7913,113,logreg,0.709,207.3,2025-01-06 11:53:00
7914,114,rf,0.749,144.1,2025-01-06 11:54:00
7915,115,xgb,0.823,163.3,2025-01-06 11:55:00
7916,116,xgb,0.7,71.6,2025-01-06 11:56:00
7917,117,svm,0.512,218.9,2025-01-06 11:57:00
7918,118,logreg,0.931,234.9,2025-01-06 11:58:00
7919,119,xgb,0.725,121.1,2025-01-06 11:59:00
7920,120,xgb,0.59,130.2,2025-01-06 12:00:00
7921,121,logreg,0.752,207.6,2025-01-06 12:01:00
7922,122,rf,0.779,206.6,2025-01-06 12:02:00
7923,123,logreg,0.815,26.6,2025-01-06 12:03:00
7924,124,logreg,0.985,98.1,2025-01-06 12:04:00
7925,125,xgb,0.77,192.6,2025-01-06 12:05:00
7926,126,rf,0.727,174.7,2025-01-06 12:06:00
7927,127,xgb,0.896,170.1,2025-01-06 12:07:00
7928,128,rf,0.566,103.1,2025-01-06 12:08:00
7929,129,logreg,0.735,46.5,2025-01-06 12:09:00
7930,130,svm,0.978,250.9,2025-01-06 12:10:00
7931,131,logreg,0.645,165.2,2025-01-06 12:11:00
7932,132,xgb,0.947,111.4,2025-01-06 12:12:00
7933,133,rf,0.655,277.4,2025-01-06 12:13:00
7934,134,svm,0.561,132.8,2025-01-06 12:14:00
7935,135,logreg,0.662,165.9,2025-01-06 12:15:00
7936,136,xgb,0.78,286.1,2025-01-06 12:16:00
7937,137,xgb,0.789,284.8,2025-01-06 12:17:00
7938,138,svm,0.925,105.9,2025-01-06 12:18:00
7939,139,rf,0.762,133.0,2025-01-06 12:19:00
7940,140,rf,0.912,93.2,2025-01-06 12:20:00
7941,141,logreg,0.519,262.0,2025-01-06 12:21:00
7942,142,svm,0.879,2.3,2025-01-06 12:22:00
7943,143,xgb,0.628,178.7,2025-01-06 12:23:00
7944,144,xgb,0.756,134.7,2025-01-06 12:24:00
7945,145,logreg,0.671,139.5,2025-01-06 12:25:00
7946,146,rf,0.807,193.1,2025-01-06 12:26:00
7947,147,xgb,0.789,6.4,2025-01-06 12:27:00
7948,148,rf,0.858,45.8,2025-01-06 12:28:00
7949,149,rf,0.531,152.6,2025-01-06 12:29:00
7950,150,rf,0.742,52.1,2025-01-06 12:30:00
7951,151,rf,0.697,193.3,2025-01-06 12:31:00
7952,152,svm,0.573,55.2,2025-01-06 12:32:00
7953,153,xgb,0.917,123.0,2025-01-06 12:33:00
7954,154,xgb,0.902,190.6,2025-01-06 12:34:00
7955,155,rf,0.688,266.0,2025-01-06 12:35:00
7956,156,rf,0.883,150.0,2025-01-06 12:36:00
7957,157,xgb,0.51,41.7,2025-01-06 12:37:00
7958,158,svm,0.885,271.5,2025-01-06 12:38:00
7959,159,logreg,0.568,210.8,2025-01-06 12:39:00
7960,160,logreg,0.678,141.4,2025-01-06 12:40:00
7961,161,svm,0.987,209.5,2025-01-06 12:41:00
7962,162,svm,0.742,234.8,2025-01-06 12:42:00
7963,163,rf,0.895,229.0,2025-01-06 12:43:00
7964,164,svm,0.692,199.3,2025-01-06 12:44:00
7965,165,svm,0.942,203.8,2025-01-06 12:45:00
7966,166,logreg,0.625,216.4,2025-01-06 12:46:00
7967,167,logreg,0.887,109.2,2025-01-06 12:47:00
7968,168,svm,0.624,112.4,2025-01-06 12:48:00
7969,169,svm,0.662,20.6,2025-01-06 12:49:00
7970,170,logreg,0.821,269.0,2025-01-06 12:50:00
7971,171,logreg,0.673,262.3,2025-01-06 12:51:00
7972,172,xgb,0.826,261.9,2025-01-06 12:52:00
7973,173,xgb,0.885,168.9,2025-01-06 12:53:00
7974,174,xgb,0.824,278.1,2025-01-06 12:54:00
7975,175,logreg,0.809,256.5,2025-01-06 12:55:00
7976,176,logreg,0.606,293.6,2025-01-06 12:56:00
7977,177,svm,0.754,72.9,2025-01-06 12:57:00
7978,178,rf,0.922,243.6,2025-01-06 12:58:00
7979,179,logreg,0.679,141.8,2025-01-06 12:59:00
7980,180,svm,0.619,232.2,2025-01-06 13:00:00
7981,181,logreg,0.878,183.4,2025-01-06 13:01:00
7982,182,xgb,0.822,195.0,2025-01-06 13:02:00
7983,183,svm,0.619,292.6,2025-01-06 13:03:00
7984,184,logreg,0.988,207.5,2025-01-06 13:04:00
7985,185,rf,0.674,229.2,2025-01-06 13:05:00
7986,186,svm,0.656,18.8,2025-01-06 13:06:00
7987,187,rf,0.792,160.1,2025-01-06 13:07:00
7988,188,logreg,0.727,220.1,2025-01-06 13:08:00
7989,189,rf,0.525,59.9,2025-01-06 13:09:00
7990,190,xgb,0.95,227.7,2025-01-06 13:10:00
7991,191,xgb,0.778,209.4,2025-01-06 13:11:00
7992,192,logreg,0.611,221.8,2025-01-06 13:12:00
7993,193,xgb,0.914,177.5,2025-01-06 13:13:00
7994,194,svm,0.811,276.7,2025-01-06 13:14:00
7995,195,rf,0.618,277.7,2025-01-06 13:15:00
7996,196,rf,0.707,101.2,2025-01-06 13:16:00
7997,197,svm,0.554,12.5,2025-01-06 13:17:00
7998,198,xgb,0.838,191.2,2025-01-06 13:18:00
7999,199,svm,0.986,7.9,2025-01-06 13:19:00
8000,0,xgb,,29.2,2025-01-06 13:20:00
8001,1,xgb,0.668,265.5,2025-01-06 13:21:00
8002,2,xgb,0.945,179.4,2025-01-06 13:22:00
8003,3,xgb,0.904,225.4,2025-01-06 13:23:00
8004,4,svm,0.592,239.4,2025-01-06 13:24:00
8005,5,rf,0.555,72.5,2025-01-06 13:25:00
8006,6,svm,0.782,83.2,2025-01-06 13:26:00
8007,7,xgb,0.697,56.2,2025-01-06 13:27:00
8008,8,logreg,0.9,45.5,2025-01-06 13:28:00
8009,9,logreg,0.912,114.7,2025-01-06 13:29:00
8010,10,xgb,0.895,103.8,2025-01-06 13:30:00
8011,11,rf,0.757,149.3,2025-01-06 13:31:00
8012,12,xgb,0.771,203.4,2025-01-06 13:32:00
8013,13,svm,0.643,286.4,2025-01-06 13:33:00
8014,14,svm,0.81,130.0,2025-01-06 13:34:00
8015,15,rf,0.891,247.3,2025-01-06 13:35:00
8016,16,rf,0.786,97.9,2025-01-06 13:36:00
8017,17,rf,0.734,270.7,2025-01-06 13:37:00
8018,18,svm,0.669,107.9,2025-01-06 13:38:00
8019,19,xgb,0.837,209.9,2025-01-06 13:39:00
8020,20,logreg,0.566,56.8,2025-01-06 13:40:00
8021,21,rf,0.704,60.7,2025-01-06 13:41:00
8022,22,logreg,0.623,29.5,2025-01-06 13:42:00
8023,23,xgb,0.914,200.7,2025-01-06 13:43:00
8024,24,logreg,0.684,127.5,2025-01-06 13:44:00
8025,25,xgb,0.873,77.9,2025-01-06 13:45:00
8026,26,rf,0.585,127.9,2025-01-06 13:46:00
8027,27,svm,0.758,153.8,2025-01-06 13:47:00
8028,28,logreg,0.692,5.2,2025-01-06 13:48:00
8029,29,rf,0.708,71.0,2025-01-06 13:49:00
8030,30,logreg,0.618,237.2,2025-01-06 13:50:00
8031,31,xgb,0.952,179.7,2025-01-06 13:51:00
8032,32,rf,0.714,148.7,2025-01-06 13:52:00
8033,33,rf,0.652,10.7,2025-01-06 13:53:00
8034,34,svm,0.853,246.6,2025-01-06 13:54:00
8035,35,xgb,0.95,38.4,2025-01-06 13:55:00
8036,36,logreg,0.716,203.3,2025-01-06 13:56:00
8037,37,rf,0.964,285.7,2025-01-06 13:57:00
8038,38,xgb,0.637,69.5,2025-01-06 13:58:00
8039,39,rf,0.651,103.9,2025-01-06 13:59:00
8040,40,rf,0.822,195.4,2025-01-06 14:00:00
8041,41,rf,0.571,182.7,2025-01-06 14:01:00
8042,42,xgb,0.696,110.5,2025-01-06 14:02:00
8043,43,xgb,0.771,235.8,2025-01-06 14:03:00
8044,44,xgb,0.552,77.4,2025-01-06 14:04:00
8045,45,logreg,0.677,112.0,2025-01-06 14:05:00
8046,46,logreg,0.729,182.3,2025-01-06 14:06:00
8047,47,rf,0.554,100.0,2025-01-06 14:07:00
8048,48,rf,0.867,189.0,2025-01-06 14:08:00
8049,49,xgb,0.939,156.9,2025-01-06 14:09:00
8050,50,xgb,0.817,75.4,2025-01-06 14:10:00
8051,51,svm,0.61,238.9,2025-01-06 14:11:00
8052,52,rf,0.836,256.9,2025-01-06 14:12:00
8053,53,logreg,0.737,203.8,2025-01-06 14:13:00
8054,54,rf,0.657,123.0,2025-01-06 14:14:00
8055,55,rf,0.965,280.9,2025-01-06 14:15:00
8056,56,xgb,0.691,234.9,2025-01-06 14:16:00
8057,57,svm,0.896,273.0,2025-01-06 14:17:00
8058,58,xgb,0.92,153.3,2025-01-06 14:18:00
8059,59,logreg,0.569,184.7,2025-01-06 14:19:00
8060,60,rf,0.858,147.3,2025-01-06 14:20:00
8061,61,xgb,0.577,178.5,2025-01-06 14:21:00
8062,62,xgb,0.695,270.1,2025-01-06 14:22:00
8063,63,svm,0.717,204.1,2025-01-06 14:23:00
8064,64,logreg,0.881,35.1,2025-01-06 14:24:00
8065,65,rf,0.676,169.9,2025-01-06 14:25:00
8066,66,logreg,0.739,133.2,2025-01-06 14:26:00
8067,67,svm,0.67,178.9,2025-01-06 14:27:00
8068,68,rf,0.683,59.8,2025-01-06 14:28:00
8069,69,svm,0.634,16.3,2025-01-06 14:29:00
8070,70,xgb,0.503,233.1,2025-01-06 14:30:00
8071,71,logreg,0.864,156.7,2025-01-06 14:31:00
8072,72,logreg,0.772,11.2,2025-01-06 14:32:00
8073,73,xgb,0.865,93.6,2025-01-06 14:33:00
8074,74,svm,0.931,51.9,2025-01-06 14:34:00
8075,75,svm,0.746,136.3,2025-01-06 14:35:00
8076,76,logreg,0.523,194.9,2025-01-06 14:36:00
8077,77,rf,0.633,181.8,2025-01-06 14:37:00
8078,78,xgb,0.634,205.8,2025-01-06 14:38:00
8079,79,logreg,0.833,90.0,2025-01-06 14:39:00
8080,80,rf,0.763,217.4,2025-01-06 14:40:00
8081,81,xgb,0.887,163.0,2025-01-06 14:41:00
8082,82,rf,0.522,266.7,2025-01-06 14:42:00
8083,83,xgb,0.719,22.4,2025-01-06 14:43:00
8084,84,svm,0.549,74.1,2025-01-06 14:44:00
8085,85,logreg,0.529,164.1,2025-01-06 14:45:00
8086,86,xgb,0.573,30.5,2025-01-06 14:46:00
8087,87,xgb,0.677,71.6,2025-01-06 14:47:00
8088,88,rf,0.878,222.3,2025-01-06 14:48:00
8089,89,rf,0.932,202.0,2025-01-06 14:49:00
8090,90,rf,0.855,191.5,2025-01-06 14:50:00
8091,91,xgb,0.704,3.7,2025-01-06 14:51:00
8092,92,rf,0.818,210.7,2025-01-06 14:52:00
8093,93,xgb,0.862,180.5,2025-01-06 14:53:00
8094,94,logreg,0.867,178.2,2025-01-06 14:54:00
8095,95,svm,0.818,129.1,2025-01-06 14:55:00
8096,96,xgb,0.523,7.9,2025-01-06 14:56:00
8097,97,xgb,0.54,209.9,2025-01-06 14:57:00
8098,98,rf,0.882,290.0,2025-01-06 14:58:00
8099,99,rf,0.724,130.7,2025-01-06 14:59:00
8100,100,svm,0.775,261.5,2025-01-06 15:00:00
8101,101,rf,0.889,201.7,2025-01-06 15:01:00
8102,102,svm,0.551,65.8,2025-01-06 15:02:00
8103,103,rf,0.759,25.2,2025-01-06 15:03:00
8104,104,rf,0.932,175.7,2025-01-06 15:04:00
8105,105,rf,0.805,239.8,2025-01-06 15:05:00
8106,106,svm,0.677,280.5,2025-01-06 15:06:00
8107,107,logreg,0.797,43.4,2025-01-06 15:07:00
8108,108,logreg,0.669,117.5,2025-01-06 15:08:00
8109,109,rf,0.794,136.6,2025-01-06 15:09:00
8110,110,logreg,0.538,132.3,2025-01-06 15:10:00
8111,111,rf,0.837,203.0,2025-01-06 15:11:00
8112,112,logreg,0.868,254.1,2025-01-06 15:12:00
8113,113,xgb,0.786,120.8,2025-01-06 15:13:00
8114,114,xgb,0.864,229.7,2025-01-06 15:14:00
